2018-08-31 10:10:41,013 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'companyCashDao' and 'com.fuzamei.bonuspoint.dao.asset.CompanyCashDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,013 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'memberCashDao' and 'com.fuzamei.bonuspoint.dao.asset.MemberCashDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,013 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'platformCashDao' and 'com.fuzamei.bonuspoint.dao.asset.PlatformCashDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,013 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'userAuthorizationDao' and 'com.fuzamei.bonuspoint.dao.authorization.UserAuthorizationDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,014 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'blockInfoDao' and 'com.fuzamei.bonuspoint.dao.block.BlockInfoDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,014 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'accountMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.AccountMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,014 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'accountMapperTranfer' and 'com.fuzamei.bonuspoint.dao.common.mapper.AccountMapperTranfer' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,014 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'appVersionMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.AppVersionMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,014 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'blockInfoMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.BlockInfoMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,014 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'cashRecordMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.CashRecordMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,014 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'companyInfoMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.CompanyInfoMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,019 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'contactMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.ContactMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,019 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'generalPointRecordMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.GeneralPointRecordMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,019 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'generalPointRelationMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.GeneralPointRelationMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,019 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'inviteMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.InviteMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,019 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'inviteTranferMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.InviteTranferMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,019 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'IOSVersionMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.IOSVersionMapper' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,019 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'platformInfoMapper' and 'com.fuzamei.bonuspoint.dao.common.mapper.PlatformInfoMapper' mapperInterface. Bean already defined with the same name!
